"id","name","code","created_at","updated_at","batch_id"
"1302","X6T-BHCK","X6T-BHCK-26","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1303","X6T-BHCK","X6T-BHCK-31","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1304","X6T-BHCK","X6T-BHCK-32","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1305","X6T-BHCK","X6T-BHCK-33","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1306","X6T-BHCK","X6T-BHCK-34","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1307","X6T-BHCK","X6T-BHCK-35","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1308","X6T-BHCK","X6T-BHCK-36","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1309","X6T-BHCK","X6T-BHCK-41","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1310","X6T-BHCK","X6T-BHCK-42","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1311","X6T-BHCK","X6T-BHCK-43","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1312","X6T-BHCK","X6T-BHCK-44","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1313","X6T-BHCK","X6T-BHCK-45","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1314","X6T-BHCK","X6T-BHCK-46","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1315","X6T-BHCK","X6T-BHCK-51","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1316","X6T-BHCK","X6T-BHCK-52","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1317","X6T-BHCK","X6T-BHCK-53","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1318","X6T-BHCK","X6T-BHCK-54","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1319","X6T-BHCK","X6T-BHCK-55","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1320","X6T-BHCK","X6T-BHCK-56","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1321","X6T-BHCK","X6T-BHCK-61","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1322","X6T-BHCK","X6T-BHCK-62","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1323","X6T-BHCK","X6T-BHCK-63","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1324","X6T-BHCK","X6T-BHCK-64","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1325","X6T-BHCK","X6T-BHCK-65","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1326","X6T-BHCK","X6T-BHCK-66","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1327","X6T-BHCK","X6T-BHCK-71","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1328","X6T-BHCK","X6T-BHCK-72","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1329","X6T-BHCK","X6T-BHCK-73","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1330","X6T-BHCK","X6T-BHCK-74","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1331","X6T-BHCK","X6T-BHCK-75","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1332","X6T-BHCK","X6T-BHCK-76","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1333","X6T-BHCK","X6T-BHCK-81","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1334","X6T-BHCK","X6T-BHCK-82","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1335","X6T-BHCK","X6T-BHCK-83","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1336","X6T-BHCK","X6T-BHCK-84","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1337","X6T-BHCK","X6T-BHCK-85","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1338","X6T-BHCK","X6T-BHCK-86","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1339","X6T-BHCK","X6T-BHCK-91","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1340","X6T-BHCK","X6T-BHCK-92","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1341","X6T-BHCK","X6T-BHCK-93","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1342","X6T-BHCK","X6T-BHCK-94","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1343","X6T-BHCK","X6T-BHCK-95","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1344","X6T-BHCK","X6T-BHCK-96","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1345","X6T-BHCK","X6T-BHCK-101","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1346","X6T-BHCK","X6T-BHCK-102","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1347","X6T-BHCK","X6T-BHCK-103","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1348","X6T-BHCK","X6T-BHCK-104","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1349","X6T-BHCK","X6T-BHCK-105","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
"1350","X6T-BHCK","X6T-BHCK-106","2024-10-20 10:00:45","2024-10-20 10:00:45",NULL
